label,BH,JC_count,JC_maxtime(min),TSG_JCday,TSG_JRtmmean,TSG_JRtmentropy,TSG_JRtmstd,TSG_JRmaxtime(min),TSG_CRtmmean,TSG_CRtmentropy,TSG_CRtmstd,breakfast_time_entropy,breakfast_time_mean,breakfast_time_mode,breakfast_time_range,breakfast_time_25_percentile,breakfast_time_max,breakfast_time_median,breakfast_time_std,dinner_time_entropy,dinner_time_mean,dinner_time_mode,dinner_time_range,dinner_time_25_percentile,dinner_time_max,dinner_time_median,dinner_time_std,lunch_time_entropy,lunch_time_mean,lunch_time_mode,lunch_time_range,lunch_time_25_percentile,lunch_time_max,lunch_time_median,lunch_time_std
0,CS0011821,0.0851063829787234,0.1857375163606076,0.1428571428571428,0.5923994038748137,0.6266397562923565,0.4829510827091248,0.3201357466063348,0.6395864106351551,0.531403750303616,0.4999885623518434,0.0,0.8319421257651641,0.8163606010016694,0.10727969348659,0.8163606010016694,0.8631051752921536,0.8163606010016694,0.1093871017510829,0.7362169281860464,0.8781900183745056,0.7940941739824421,0.505,0.8511572226656026,0.8443804034582133,0.8922585794094174,0.3470959025883271,0.7412850037073364,0.7506430309350017,0.6611053180396246,0.6908077994428969,0.6767466110531803,0.9009384775808134,0.762252346193952,0.3814117947629565
0,CS0011840,0.2170212765957447,0.0227313290762701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4764159229641764,0.7946577629382304,0.8447412353923205,0.3793103448275862,0.7545909849749582,0.8664440734557596,0.8096828046744574,0.2356949371518051,0.7972799157199245,0.840442830255515,0.8100558659217877,0.78,0.8004788507581804,0.9164265129682996,0.8347964884277733,0.3635601223657067,0.8839454042597815,0.802978102189781,0.7132429614181439,0.9832869080779943,0.7476538060479666,1.0,0.7914494264859229,0.5066492693762296
0,CS0011851,0.0957446808510638,0.0217893546979732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7495826377295493,0.7495826377295493,0.0,0.7495826377295493,0.7495826377295493,0.7495826377295493,0.0,0.5047214160851984,0.8191288276557316,0.8132482043096568,0.3025,0.7980845969672785,0.8025936599423631,0.8132482043096568,0.1964861901721398,0.5433388215000233,0.7502027575020276,0.6965589155370178,0.3537604456824512,0.7017726798748697,0.8289885297184567,0.7539103232533889,0.2537850509101056
1,CS0011860,0.1808510638297872,0.0356115892595089,0.2142857142857142,0.6825633383010432,0.6371350730588778,0.5603002205106892,0.3925339366515837,0.7710487444608567,0.6720500032679627,0.5939405939359406,0.6481180845329674,0.8225665965014154,0.7595993322203672,0.5363984674329502,0.7700333889816361,0.988313856427379,0.7896494156928213,0.2671159994336918,0.4523045970065983,0.8391289476684526,0.8324022346368715,0.355,0.8260175578611333,0.8119596541786743,0.8335993615323224,0.1701798214621406,0.5571750038638488,0.7329750541429373,0.7309697601668405,0.5069637883008357,0.7122002085505735,0.8435870698644421,0.7299270072992701,0.2182761348874999
0,CS0011861,0.3127659574468085,0.0138668544005076,0.0,0.0,0.0,0.0,0.0,0.5997045790251108,0.0,0.0,0.7477926647883972,0.8105579191124993,0.7562604340567612,0.7969348659003831,0.7487479131886478,1.0,0.8038397328881469,0.3210727547934118,0.5199513491310814,0.8142500551867009,0.8403830806065443,0.4225,0.7849162011173184,0.8134005763688761,0.8084596967278531,0.2338394878922359,0.8398039651018083,0.7466956007101992,0.67570385818561,0.9832869080779943,0.6767466110531803,0.9937434827945776,0.7142857142857143,0.4995542440740904
1,CS0011862,0.1829787234042553,0.0220074961329472,0.0317460317460317,0.5864381520119225,0.2908902179568773,0.5129389325541454,0.0588235294117647,0.5709010339734121,0.1435014432063716,0.4432748538011696,0.5775935287136943,0.8240074453591234,0.8447412353923205,0.5134099616858238,0.7833889816360601,0.9081803005008348,0.8280467445742905,0.183669338103657,0.6247034287669259,0.8313574693462962,0.7964884277733439,0.4925,0.8046687948922586,0.8414985590778098,0.8268156424581006,0.2224701323217003,0.4855614541637443,0.7224758800125535,0.7257559958289885,0.5264623955431755,0.6976016684045881,0.8279457768508863,0.7184567257559958,0.190054974499011
0,CS0011863,0.0085106382978723,0.1127196287629397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644338108618306,0.7614671316881271,0.7662771285475793,0.4904214559386973,0.7378964941569283,0.9048414023372288,0.7629382303839732,0.1584340134747903,0.3994830180341526,0.8421518086322558,0.8451715881883479,0.48,0.8282122905027933,0.8559077809798271,0.8443735035913806,0.1581175872961604,0.4863625245262215,0.7631201856772849,0.7122002085505735,0.467966573816156,0.7335766423357665,0.8696558915537018,0.7632950990615224,0.18958519803483
0,CS0011864,0.1085106382978723,0.0494536548605877,0.0079365079365079,0.0,0.0,0.0,0.0,0.9002954209748892,0.1497666678667943,0.1497076023391813,0.8867817670536426,0.8126043405676127,0.8814691151919867,0.7432950191570882,0.6773789649415692,0.959933222036728,0.8656093489148581,0.5188374957489609,0.7462209969600634,0.8605214152700185,0.859537110933759,0.555,0.8264166001596169,0.8753602305475504,0.8527533918595371,0.3010591117206659,0.5953736667903657,0.7374348279457769,0.6996871741397289,0.6573816155988857,0.7007299270072993,0.8821689259645464,0.7236704900938478,0.2722973888469325
1,CS0011875,0.102127659574468,0.119556379645421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657787528256262,0.7992306017275169,0.7779632721202003,0.6628352490421456,0.7662771285475793,0.9649415692821368,0.7813021702838063,0.2403230290362362,0.6141780447765502,0.8542407313357036,0.8212290502793296,0.5775,0.8234237829209896,0.8847262247838616,0.8467677573822825,0.2677044320263478,0.5976580033047804,0.7562306832379825,0.7194994786235662,0.6545961002785515,0.7257559958289885,0.8706986444212722,0.7455683003128258,0.2402411435010371
0,CS0011891,0.0404255319148936,0.0014724546860746,0.0,0.5819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3982199562371775,0.8870710295291301,0.9473264166001596,0.38,0.8272146847565842,0.8551873198847262,0.8874700718276137,0.4778929878435738,0.3166323881263536,0.7346193952033369,0.7153284671532847,0.2061281337047353,0.7153284671532847,0.7820646506777894,0.7241918665276329,0.1347621876736615
0,CS0011892,0.0319148936170212,0.0068615396819101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64859228362878,0.64859228362878,0.0,0.64859228362878,0.64859228362878,0.64859228362878,0.0
0,CS0011916,0.2106382978723404,0.0561317574267243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482470784641068,0.9048414023372288,0.21455938697318,0.9048414023372288,0.998330550918197,0.9449081803005008,0.2043459952541877,0.6286873434312981,0.8898266208344069,0.88268156424581,0.545,0.87390263367917,0.8674351585014409,0.8858739026336792,0.2372128190484485,0.7991699384757017,0.7818603274807654,0.7632950990615224,0.807799442896936,0.7327945776850886,0.9343065693430656,0.7841501564129302,0.3405275689174613
0,CS0011934,0.1127659574468085,0.0014030460476738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5627200153127266,0.8749183777116738,0.830806065442937,0.455,0.830806065442937,0.8645533141210374,0.8387869114126097,0.36978327436607,0.3584001517814887,0.6923879040667362,0.6715328467153284,0.1671309192200557,0.6715328467153284,0.7340980187695516,0.6715328467153284,0.1921168425712296
0,CS0011939,0.0063829787234042,0.0427408479752508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049675571083617,0.7732331663884252,0.7195325542570952,0.5325670498084292,0.7195325542570952,0.9248747913188649,0.7520868113522537,0.2469215895423503,0.7262570140178348,0.891021812550541,0.8850758180367119,0.52,0.8599361532322426,0.872478386167147,0.8938547486033519,0.2743212784837978,0.6380681082166346,0.7614992469007068,0.7768508863399375,0.4986072423398329,0.7223670490093848,0.8571428571428571,0.7632950990615224,0.2417003039916993
0,CS0011942,0.0127659574468085,0.0003172966326894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,CS0011959,0.0829787234042553,0.0715900527505651,0.0634920634920634,0.4694485842026825,0.4451336506586443,0.2109677680804398,0.5542986425339367,0.5930576070901034,0.3392171589980092,0.5529072489204918,0.822994431617401,0.7911519198664441,0.6811352253756261,0.5747126436781609,0.7512520868113522,0.9315525876460768,0.7946577629382304,0.2995595751996311,0.4423667960998934,0.860793669660899,0.8587390263367917,0.395,0.8475658419792498,0.8487031700288185,0.8587390263367917,0.160676220569425,0.3816612772712077,0.7423572835460218,0.7153284671532847,0.298050139275766,0.721584984358707,0.8070907194994786,0.7403545359749739,0.1330222034053153
0,CS0011960,0.0723404255319148,0.1782463411732043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154261482071759,0.8383089462830207,0.8330550918196995,0.2298850574712643,0.8330550918196995,0.8747913188647746,0.840567612687813,0.083675199369153,0.3437118350420116,0.8103408961349903,0.8036711891460495,0.1725,0.8014764565043895,0.7665706051873199,0.8060654429369514,0.0993571889809274,0.2032516805088216,0.7017168181141069,0.6934306569343066,0.3175487465181058,0.6934306569343066,0.7799791449426486,0.6965589155370178,0.0954705776182157
0,CS0011961,0.0978723404255319,0.0709852060445008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1612075716110682,0.8395242070116862,0.8263772954924875,0.2260536398467433,0.8259599332220368,0.8764607679465777,0.835559265442404,0.1075260607604715,0.546735377581231,0.8237157138656696,0.7964884277733439,0.355,0.8024740622505986,0.8162824207492796,0.819632881085395,0.1765648788333687,0.2973614118141812,0.7089683223336939,0.6986444212721585,0.3481894150417827,0.6955161626694474,0.8143899895724713,0.7017726798748697,0.1314620780227954
